,Date,Province_Id,Daily_Total,Daily_100k,N_Day_Rate,NDR_Change,NDRC_Sliding_Window
205,2020-09-22,10,385,19.374286044978536,65.45668787729262,1.8919823279676253,1.1406006941915008
863,2020-09-22,20,63.0,5.645692471065826,54.54617227355861,1.5009538822165962,1.070236058327856
206,2020-09-23,10,365,18.367829627057574,69.5982777509426,1.0632722187443084,1.1550685237989298
864,2020-09-23,20,55.0,4.9287791414066735,70.83379560118512,1.2986024985573914,1.0963890327623547
1594,2020-09-23,30,22,1.7287606043747072,63.12396498271835,1.4968482329457666,1.0520900282100445
2324,2020-09-23,40,442.0,10.101349444300086,71.02507365781426,1.4332668218483178,1.0595945966556168
2325,2020-09-24,40,371.0,8.47873448831523,68.62543182149862,0.9662141591309475,1.0789068280108505
207,2020-09-24,10,278,13.989744209101385,63.24088998562148,0.9086559614582558,1.1055596990096608
865,2020-09-24,20,70.0,6.2729916345175845,63.86818914907324,0.9016626683210615,1.0958762308052548
1595,2020-09-24,30,23,1.8073406318462848,47.30770015386195,0.7494412014012988,1.00890028662899
1596,2020-09-25,30,34,2.6717209340336385,45.050641946488916,0.9522898344237354,1.018519370349336
2326,2020-09-25,40,309.0,7.061803118300285,50.38368446041449,0.7341838604595935,1.0288694580314954
208,2020-09-25,10,222,11.17166623892269,51.4540012550371,0.8136191832014973,1.0942525099473719
866,2020-09-25,20,53.0,4.749550808991886,47.72481757571375,0.7472392471363228,1.027987447386184
209,2020-09-26,10,190,9.561335970249148,43.296409336861515,0.8414585509542468,1.0749951475233255
867,2020-09-26,20,84.0,7.527589961421102,44.551007663765034,0.9334977046918288,1.0547578928598282
1597,2020-09-26,30,35,2.750300961505216,45.493967993423965,1.0098406155335506,1.0418950226402572
2327,2020-09-26,40,309.0,7.061803118300285,49.88405017769061,0.990083411166239,1.0831064325796098
1598,2020-09-27,30,21,1.65018057690313,44.47242763629346,0.9775455867626635,1.0767255308876038
2328,2020-09-27,40,228.0,5.210650844571084,38.511412241941855,0.7720185531199132,1.060246705084973
210,2020-09-27,10,93,4.680022343332478,38.441883776282445,0.8878769478824646,1.1457247678426299
868,2020-09-27,20,114.0,10.216014947642924,39.09656275367622,0.8775685400596424,1.0933138821903614
211,2020-09-28,10,520,26.16786686594504,57.73683965820016,1.5019253477328849,1.1298272197058976
869,2020-09-28,20,76.0,6.8106766317619485,61.79721532845689,1.580630392441498,1.1200221333463345
1599,2020-09-28,30,41,3.221781126334682,57.957193336491294,1.3032163166463409,1.0990095622197729
2329,2020-09-28,40,637.0,14.55782714031483,70.86483989990299,1.8400997463999982,1.1326757576107147
2330,2020-09-29,40,641.0,14.649242067412569,80.30343112274447,1.1331914562450651,1.1241511440528678
212,2020-09-29,10,518,26.06722122415294,101.69063000356493,1.7612780783563753,1.1111551840471476
870,2020-09-29,20,81.0,7.258747462798919,98.73336251872092,1.5976992166062112,1.1338428954019937
1600,2020-09-29,30,42,3.30036115380626,75.86585680658216,1.3089981146277339,1.1140257003344414
1601,2020-09-30,30,58,4.5576415933515015,73.61282176817171,0.9703023845871207,1.0388048648546346
2331,2020-09-30,40,708.0,16.180442096299686,86.57148273813671,1.0780545927833578,1.0734065399007304
213,2020-09-30,10,547,27.526583030138337,99.5402386279602,0.9788535937329788,1.0990953804741006
871,2020-09-30,20,103.0,9.230259119361587,94.12125567990923,0.9532872504171304,1.0845121456676705
214,2020-10-01,10,627,31.55240870182219,99.6064431575785,1.0006651031837057,1.1122395435777361
872,2020-10-01,20,87.0,7.796432460043284,100.14412815482285,1.0639905665453127,1.1077018454139924
1602,2020-10-01,30,57,4.479061565879923,101.3228285668965,1.376429080330485,1.1283745618445187
2332,2020-10-01,40,771.0,17.62022719808906,114.38541417163407,1.3212828353377004,1.1241306365016952
215,2020-10-02,10,700,35.225974627233704,133.4309467025681,1.339581481606354,1.1873770147784302
873,2020-10-02,20,112.0,10.036786615228134,115.94115028765788,1.15774286944126,1.1663452200289832
1603,2020-10-02,30,81,6.364982225197786,113.07587339349409,1.1159960197798648,1.151761159752537
2333,2020-10-02,40,893.0,20.40838247457008,101.93184716624198,0.8911262673166909,1.1465509803384235
2334,2020-10-03,40,633.0,14.46641221321709,108.60182691941577,1.0654356801981193,1.1573155902001206
1604,2020-10-03,30,50,3.9290013735788802,108.05176672711474,0.955568712267241,1.1440080307144929
874,2020-10-03,20,143.0,12.814825767657352,103.24636529668302,0.8905066496280378,1.160203640734156
216,2020-10-03,10,440,22.142041194261186,90.1624318637105,0.675723541591084,1.1637005848694066
217,2020-10-04,10,138,6.944549283654644,87.07019453213702,0.9657037053276503,1.174818693075862
875,2020-10-04,20,113.0,10.12640078143553,90.83161308837475,0.8797560362281623,1.1605161401868018
1605,2020-10-04,30,52,4.086161428522035,74.50939204232671,0.68957125181026,1.1028688400070066
2335,2020-10-04,40,303.0,6.924680727653678,66.9676605567633,0.6166347515171576,1.1351179042568698
2336,2020-10-05,40,1167.0,26.670304980765156,89.70896416394959,1.3395863528472858,1.0636159908921967
218,2020-10-05,10,961,48.360230881102275,125.2543692773945,1.4385447276239167,1.1657643187745808
876,2020-10-05,20,123.0,11.02254244350947,114.13487052664279,1.2565544819246477,1.1142195815415374
1606,2020-10-05,30,83,6.52214228014094,113.71246352312907,1.5261493941398985,1.1347164225060864
2337,2020-10-06,40,1541.0,35.21760066440369,138.80366340609726,1.5472663707544718,1.1227695501078263
1607,2020-10-06,30,86,6.757882362555674,141.4753843401309,1.2441502009263465,1.1254524348344594
877,2020-10-06,20,160.0,14.338266593183052,148.88897020566026,1.3045002768974512,1.0723340187260002
219,2020-10-06,10,1295,65.16805306038235,187.38671828527745,1.4960493543365467,1.1278745010574622
220,2020-10-07,10,1234,62.09836098572341,201.12484838989857,1.0733143214755818,1.141368890734977
878,2020-10-07,20,179.0,16.040935751123538,206.14324169751265,1.3845434044762825,1.1339420407344505
1608,2020-10-07,30,91,7.1507824999135625,206.77188191728527,1.461539637313658,1.1956291852239649
2338,2020-10-07,40,1504.0,34.37201258874961,205.92629384163118,1.4835796749769747,1.1807017047069144
1609,2020-10-08,30,90,7.072202472441985,206.2406139515175,0.997430656620999,1.141486553265467
2339,2020-10-08,40,1538.0,35.149039469080385,227.05138682741483,1.1025856999205261,1.1494592567901751
221,2020-10-08,10,1290,64.91643895590211,226.79977272293462,1.1276566497803537,1.159510540248784
879,2020-10-08,20,158.0,14.159038260768263,178.86044999797946,0.8676512920100141,1.1058935729436936
222,2020-10-09,10,1394,70.15001232909113,232.96952657594704,1.02720352749449,1.1148851182328035
880,2020-10-09,20,266.0,23.83736821116682,249.6561122872003,1.3958150742102047,1.1399038879106858
1610,2020-10-09,30,114,8.958123131759846,224.24222283021052,1.0872845000496594,1.137384907589723
2340,2020-10-09,40,1774.0,40.54252016784695,257.7125405256155,1.135040592029093,1.1843041603205184
223,2020-10-10,10,1158,58.27382659762375,280.83732765415886,1.2054680789446817,1.1905629092833172
881,2020-10-10,20,256.0,22.941226549092878,238.86211524734964,0.9567645392657824,1.149369300716078
1611,2020-10-10,30,101,7.936582774629338,232.6396597612107,1.037448063192624,1.1490819577219207
2341,2020-10-10,40,1515.0,34.62340363826839,197.113051070388,0.7648562645355468,1.1413642437972937
2342,2020-10-11,40,865.0,19.768477984885912,193.04416084410707,0.9793575808187964,1.193181790840385
1612,2020-10-11,30,86,6.757882362555674,190.8439200749029,0.8203412963670581,1.1677633926586064
882,2020-10-11,20,277.0,24.823124039448157,175.1245239465041,0.7331615721696044,1.128427234421998
224,2020-10-11,10,502,25.26205608981617,142.11275343869653,0.5060322807718186,1.1248955629181985
225,2020-10-12,10,1938,97.52562689654131,216.69715378614495,1.5248255244003983,1.1372213910291245
883,2020-10-12,20,240.0,21.507399889774575,230.2679709012902,1.3148813524919614,1.136759644503043
1613,2020-10-12,30,169,13.280024642696615,208.92459190571842,1.0947406227231087,1.1061335681704934
2343,2020-10-12,40,2347.0,53.637708474597964,242.79382239543045,1.257711299496382,1.1814853546473987
226,2020-10-13,10,3012,151.57233653889702,387.6082765717718,1.7887095875486043,1.1790299957737038
884,2020-10-13,20,282.0,25.271194870485125,388.0563474028088,1.685238054966656,1.1911507556557865
1614,2020-10-13,30,166,13.04428456028188,375.8385758732745,1.7989197559035057,1.185386361738659
2344,2020-10-13,40,3460.0,79.07391193954365,357.3868609162768,1.4719767471439713,1.1707296941316128
2345,2020-10-14,40,3250.0,74.27462826691239,410.1540892934146,1.1476473652160908,1.1227393641657724
1615,2020-10-14,30,205,16.10890563167341,412.9829702823914,1.0988307129538541,1.1335708011158299
227,2020-10-14,10,2805,141.15551261341506,500.50077442120846,1.291254095108397,1.2101642491498203
885,2020-10-14,20,240.0,21.507399889774575,370.4358377720861,0.9545929096414641,1.1297292563936696
228,2020-10-15,10,2763,139.04195413578103,484.2065970373819,0.9674442514046666,1.1872767636675796
886,2020-10-15,20,278.0,24.912738205655547,496.0750506827556,1.3391659232171003,1.1970884894232532
1616,2020-10-15,30,171,13.43718469763977,430.4383234408518,1.0422665204488326,1.139975924519806
2346,2020-10-15,40,3212.0,73.40618645948388,429.5698816334233,1.0473378002239522,1.1148468070662616
2347,2020-10-16,40,3451.0,78.86822835357374,492.32920435532355,1.1460980515748924,1.116426444144233
1617,2020-10-16,30,236,18.544886483292313,369.7185782252009,0.8589350856813411,1.1073545796100464
887,2020-10-16,20,351.0,31.454572338795316,379.6657506742216,0.7653393375693495,1.1070205270459883
229,2020-10-16,10,2864,144.1245590462819,384.74835558472245,0.7945954432236266,1.1540470373431704
230,2020-10-17,10,2160,108.697293135464,468.5329105145309,1.2177645562707515,1.1558036769611806
888,2020-10-17,20,394.0,35.30798148571326,490.4037073026044,1.2916722312500695,1.1548644830437436
1618,2020-10-17,30,173,13.594344752582924,430.5918655957034,1.1646476291852008,1.1255259461804143
2348,2020-10-17,40,2727.0,62.32212654888311,414.0457637910128,0.8409937093477557,1.1273032219745487
231,2020-10-18,10,1057,53.19122168712289,448.6920989948434,0.9576533236525502,1.220320968801285
889,2020-10-18,20,350.0,31.364958172587922,448.602484828636,0.9147616099725469,1.1808073455870212
1619,2020-10-18,30,217,17.05186596133234,321.5297917436865,0.7467158983574046,1.1150080321790354
2349,2020-10-18,40,1624.0,37.11446040168176,249.94695900990422,0.6036698859599092,1.073633551280422
2350,2020-10-19,40,3620.0,82.73050902345318,297.36948654764416,1.1897303640964114,1.0639219890804263
1620,2020-10-19,30,331,26.009989093092187,309.7851308881534,0.963472557886967,1.096255451488158
232,2020-10-19,10,2995,150.71684858366422,398.1798529229345,0.8874233663015997,1.1292635176443138
890,2020-10-19,20,294.0,26.346564864973857,371.3351961007854,0.8277600072648588,1.1112185819831493
233,2020-10-20,10,3813,191.8809160766316,531.8511540048291,1.3357058377028583,1.0645486962377786
891,2020-10-20,20,323.0,28.945375684988285,543.7446637284851,1.4642960576807413,1.079655439513733
1621,2020-10-20,30,397,31.19627090621631,537.8264742330197,1.7361274658053218,1.0872851243312747
2351,2020-10-20,40,4533.0,103.59596613351196,558.6919313430784,1.8787802939343123,1.1220367814790464
2352,2020-10-21,40,4430.0,101.2420317607452,633.9239740107314,1.134657471223537,1.1201810823372529
1622,2020-10-21,30,413,32.45355134576155,515.6606767728288,0.9587863399774045,1.0672787853346388
892,2020-10-21,20,420.0,37.63794980710551,526.9520617149603,0.9691167506851892,1.0817302739485508
234,2020-10-21,10,3597,181.0111867630852,516.082332401414,0.9703510625394413,1.018705405870785
235,2020-10-22,10,3484,175.32470800183177,662.4616647182575,1.2836356199905488,1.0638756013830537
893,2020-10-22,20,422.0,37.817178139520294,669.0825719515614,1.2697218979920843,1.0718096989164054
1623,2020-10-22,30,358,28.13164983482478,593.6182556528743,1.1511799956667808,1.0828378532229173
2353,2020-10-22,40,4264.0,97.44831228618905,589.8245361783181,0.9304341851067669,1.1034805658919409
1624,2020-10-23,30,446,35.04669225232361,592.4176770848802,0.9979775241806308,1.1027010587228159
2354,2020-10-23,40,5089.0,116.30264100009758,671.0823682778722,1.1377661102843437,1.1022902885647194
236,2020-10-23,10,4296,216.18683856942286,706.2580200842099,1.0661115317285248,1.1026636140266106
894,2020-10-23,20,347.0,31.096115673965738,562.0294277563438,0.8400001006109487,1.0824755222080626
237,2020-10-24,10,2790,140.40067029997434,664.6129199167979,0.9410341560971633,1.063130699716098
895,2020-10-24,20,414.0,37.100264809861144,673.5815348918343,1.198480900868151,1.0691624750106459
1625,2020-10-24,30,306,24.04548840630275,600.1787110119479,1.0131006116584123,1.0810514847904176
2355,2020-10-24,40,3510.0,80.21659852826538,645.3486172878897,0.9616533644654973,1.119527382152968
2356,2020-10-25,40,1884.0,43.05643066303475,572.1024069508269,0.8865013290880148,1.159931874028412
238,2020-10-25,10,967,48.66216780647856,404.57773618788264,0.6087419068508798,1.0132862116015737
896,2020-10-25,20,648.0,58.06997970239135,431.55160021630826,0.6406820523748593,1.0300082524966905
1626,2020-10-25,30,269,21.138027389854376,312.2889573061883,0.5203266153503593,1.048710158646554
2357,2020-10-26,40,5105.0,116.66830070848853,391.8569932048157,0.6849420461160486,1.0878192571740743
1627,2020-10-26,30,423,33.23935162047733,401.0508564189903,1.2842300281075072,1.0945326543923453
897,2020-10-26,20,428.0,38.354863136764656,359.18912102748953,0.8323202158153319,1.0306597108610438
239,2020-10-26,10,4254,214.07328009178883,530.2059704562437,1.3105169242679737,1.073728148453913
240,2020-10-27,10,4846,243.86439006224933,725.4081927120144,1.3681630029322354,1.078364886343824
898,2020-10-27,20,315.0,28.22846235532913,695.5666753649522,1.9364914877578348,1.098116200872057
1628,2020-10-27,30,326,25.6170889557343,700.045736930832,1.7455285925121489,1.0958756724933205
2358,2020-10-27,40,5487.0,125.39842624632254,708.7758624686661,1.8087615501561392,1.0778165794914782
1629,2020-10-28,30,336,26.40288923045008,701.9394000786389,1.002705056324047,1.1021497748285551
2359,2020-10-28,40,4926.0,112.57748272086475,776.162019662739,1.095074001193222,1.0721617980585763
241,2020-10-28,10,4217,212.21133571863504,774.3000752895852,1.067399132059404,1.092228896275247
899,2020-10-28,20,373.0,33.426083995357985,563.8617692226939,0.810650925631026,1.0754782258643194
242,2020-10-29,10,3447,173.46276362867798,709.0960704960427,0.915789747574083,1.0396794859300378
900,2020-10-29,20,415.0,37.189878976068535,720.6688605163769,1.2780949159043855,1.0766743712803624
1630,2020-10-29,30,346,27.188689505165847,622.4591237752203,0.8867704586827376,1.0643769838308346
2360,2020-10-29,40,4208.0,96.16850330682072,692.2247378515908,0.8918559789261256,1.0666506257470558
243,2020-10-30,10,3051,153.5349265538429,733.1821816845691,1.0339673454566982,1.035087459319777
901,2020-10-30,20,446.0,39.96791812849776,560.9387640944317,0.778358542774424,1.0678684344465732
1631,2020-10-30,30,385,30.25331057655738,557.7659906756311,0.8960684635687806,1.0498185466005705
2361,2020-10-30,40,3882.0,88.71818674835505,473.02141379530815,0.6833350325840585,1.0017319003613008
2362,2020-10-31,40,2013.0,46.00456206193682,481.83609688117645,1.0186348499852116,1.009872112578403
1632,2020-10-31,30,247,19.40926678547967,474.0566741614903,0.8499203646089244,1.0265070827363576
902,2020-10-31,20,436.0,39.07177646642381,416.95994732109335,0.7433252504740426,1.0028461986759862
244,2020-10-31,10,1330,66.92935179174404,330.35437255899456,0.4505761062004644,0.9650220236202484
245,2020-11-01,10,283,14.241358313581625,304.62781274407837,0.9221243550807794,1.0097909447959483
903,2020-11-01,20,365.0,32.709170665698835,307.08367283321985,0.7364824242860436,1.0165319660918697
1633,2020-11-01,30,248,19.487846812951243,237.85333289781605,0.5017402894253733,1.0238518933185026
2363,2020-11-01,40,896.0,20.476943669893384,212.32571450577262,0.4406596265412912,0.9461804407860138
246,2020-11-02,10,2979,149.91168344932743,342.8281311696204,1.125399969495348,0.983345665542716
904,2020-11-02,20,320.0,28.676533186366104,332.4328878895627,1.0825482345657311,1.0522788259133553
1634,2020-11-02,30,466,36.61829280175516,302.12182889957376,1.2702022091461214,1.021847919181162
2364,2020-11-02,40,3765.0,86.0443001307462,373.9247707167384,1.761090368103164,1.0999159153556017
2365,2020-11-03,40,3239.0,74.0232372173936,415.2388372684331,1.1104876429355133,1.0001625000383696
1635,2020-11-03,30,373,29.310350246898444,425.06134070238033,1.4069203216814634,0.9734753090624925
247,2020-11-03,10,2480,124.80059582219941,529.3849928546864,1.5441702261964134,1.0084895545804557
905,2020-11-03,20,386.0,34.59106815605411,414.064377561413,1.2455578032308554,0.9535740138380726
248,2020-11-04,10,1805,90.8326917173669,476.2205360924138,0.8995731698483074,0.9845144171217276
